name,type,required,status,values,category_ids
"Model",dropdown,1,1,"Unesi model po želji|IMV|Brako|Swift (Challenger/Conqueror)|Elddis (Avante)|Coachman (Vip/Pastiche)|Bailey (Senator/Ranger)|Lunar|Sterckeman|Caravelair","3557"
"Model",dropdown,1,1,"Hybrid|Folding|Electric|City","1141"
"Model",dropdown,1,1,"M-550|M-560|HBC|Motan|Wildtan","1143"
"Model",dropdown,1,1,"Folding|City|Electric|E-Adria","1147"
"Model",dropdown,1,1,"Arktos|Atlas|Ronin|Rethink","1148"
"Model",dropdown,1,1,"Big Block|Space Horse|Super Professional|Gorilla Monsoon|Zig Zag","1149"
"Model",dropdown,1,1,"MTB|Road|Trekking|Kids","1152"
"Model",dropdown,1,1,"Electric Mountain Bike|City E-bike|Folding E-bike","1153"
"Model",dropdown,1,1,"Kids 12|Kids 14|Kids 16|Dino|Aurelia Sport","1154"
"Model",dropdown,1,1,"Carbon MTB|Road Bike|B9|B17","1155"
"Model",dropdown,1,1,"Hattrick|Cruiser|Freelander|Trekking|Target","1156"
"Model",dropdown,1,1,"Revox|Helix|Horizon|E-Revox|Grandurance|Vitess|Contrail","1158"
"Model",dropdown,1,1,"Oltre|Specialissima|Infinito|Aria|Via Nirone 7|Methanol|Nitron|Magma|C-Sport|Impulso","1159"
"Model",dropdown,1,1,"Turbo|Stellar|X-Fact|Massive|Mission","1161"
"Model",dropdown,1,1,"C Line|P Line|T Line|A Line|Electric C Line","1163"
"Model",dropdown,1,1,"MTB 26|MTB 29|Elite|Expert","1165"
"Model",dropdown,1,1,"Scalpel|Habit|Topstone|SuperSix EVO|CAAD13|Synapse|F-Si|Trail|Quick|Bad Boy|Moterra","1166"
"Model",dropdown,1,1,"Spectral|Strive|Neuron|Lux|Ultimate|Endurace|Aeroad|Grizl|Grail|Grand Canyon|Torque","1167"
"Model",dropdown,1,1,"Adrenalin|Monitor|Anakin|Oxygen|Passat|Diavolo|Picnic|Sunrise|Touring|Gila","1168"
"Model",dropdown,1,1,"Backfire|No Pogo|City Speed|Cross Line|Gigadrive|Hyperdrive","1169"
"Model",dropdown,1,1,"R5|S5|Caledonia|Aspero|P-Series|P5","1172"
"Model",dropdown,1,1,"C64|C68|V3Rs|V4Rs|G3-X|Concept|Master|CLX","1174"
"Model",dropdown,1,1,"SuperBow|X-Vert|Revolution|E-Power RS|CCT Team|Allroad","1177"
"Model",dropdown,1,1,"Reaction|Attention|Acid|Aim|Analog|Stereo 120|Stereo 140|Stereo Hybrid|Elite|Agree|Attain|Litening|Nuroad|Kathmandu","1179"
"Model",dropdown,1,1,"Spartan|Troy|Django|Kobain|Leo|Milano","1182"
"Model",dropdown,1,1,"Ubari|Elan|Zuma|247|Cut|Classic","1184"
"Model",dropdown,1,1,"Sync'r|Line|Overdrive|Release|Atroz|Haanjo","1186"
"Model",dropdown,1,1,"29er|Hardtail|C-Road|Hardy|Grand Canyon|ZX Series","1188"
"Model",dropdown,1,1,"Townie|Cruiser 7D|Loft|Vale Go|Townie Go","1189"
"Model",dropdown,1,1,"MTB Carbon|Road Pro|Electric Eleven","1190"
"Model",dropdown,1,1,"The Following|The Offering|The Wreckoning|The Insurgent","1191"
"Model",dropdown,1,1,"MTB 29|Trekking|Folding|Classic","1192"
"Model",dropdown,1,1,"Edict|Decree|Doctrine|FR Series|VR Series|Broam|Breed|TK Series","1193"
"Model",dropdown,1,1,"Urban Cruiser|Cavere|Anyjourney","1194"
"Model",dropdown,1,1,"EM 1724|Montis|Viator|Terra|Cita","1196"
"Model",dropdown,1,1,"Izalco Max|Focus Raven|Jam|Thron|Focus Paralane|Atlas|Focus SAM|Jarifa","1198"
"Model",dropdown,1,1,"The Invincible|Standard|City Bike","1199"
"Model",dropdown,1,1,"Nevada|SLM|Jari|Transonic|Sportif|Fuji Feather|Tahoe","1202"
"Model",dropdown,1,1,"Marlin|Hoo Koo E Koo|Big Sur|Superfly|Roscoe","1204"
"Model",dropdown,1,1,"Lector|Kato|ASX|Riot|Ghost Square|Road Rage|Nirvana Tour","1206"
"Model",dropdown,1,1,"Anthem|Trance|Reign|Talon|XTC|Defy|Propel|TCR|Roam|Fathom|Stance|Explore E+","1207"
"Model",dropdown,1,1,"Libero|Island|Manhattan|Avanti","1210"
"Model",dropdown,1,1,"Zaskar|Avalanche|Aggressor|Fury|Force|Sensor|Grade|GT Karakoram","1212"
"Model",dropdown,1,1,"Rockline|Stone Mountain|Carnival|Huffy Cruiser","1264"
"Model",dropdown,1,1,"Ripmo|Ripley|Mojo|Hakka MX|Exie","1265"
"Model",dropdown,1,1,"Strobe|Boomax|Integrator|Zigzag|Traxer","1266"
"Model",dropdown,1,1,"Dakari|Durango|Renegade|Ventura|Allegro","1267"
"Model",dropdown,1,1,"Legend|Talon|RT Series|Kestrel 4000","1268"
"Model",dropdown,1,1,"Cinder Cone|Lava Dome|Honzo|Process|Unit|Jake the Snake|Kahuna|Sutra","1269"
"Model",dropdown,1,1,"Level|Hexagon|Lea|Trans|Esprit|Vento|Earth|Moon","1270"
"Model",dropdown,1,1,"Ultra|Myroon|Scarp|Prowler|Revelator|Life|KTM Chicago|KTM Penny Lane","1271"
"Model",dropdown,1,1,"Urban|E-City|Trekking","1272"
"Model",dropdown,1,1,"Premium|Pathfinder|Navigator|Magnum Peak","1273"
"Model",dropdown,1,1,"Bobcat Trail|Bolinas Ridge|Rift Zone|Alpine Trail|Gestalt|Four Corners|Nicasio","1274"
"Model",dropdown,1,1,"E-Metro|E-Urban|New 602|MBM Wave","1275"
"Model",dropdown,1,1,"West|Jakuna|Natural|Silva","1276"
"Model",dropdown,1,1,"Big Nine|Big Seven|One-Twenty|One-Forty|One-Sixty|Reacto|Scultura|Silex|eOne-Sixty|Matts","1277"
"Model",dropdown,1,1,"Legion|Tyax|Argus|Fireline|Mongoose Maurice","1278"
"Model",dropdown,1,1,"Paratrooper|Boston|Navigator|Crosstown","1279"
"Model",dropdown,1,1,"Catch|Fusion|Platinum|Cross|Cliff|Nakamura Highline","1280"
"Model",dropdown,1,1,"RIP 9|JET 9|RLT 9|MCR 9|SIR 9","1281"
"Model",dropdown,1,1,"Gepin|Nirvana|Personal|Ocean","1282"
"Model",dropdown,1,1,"Alma|Oiz|Occam|Rallon|Orca|Avant|Terra|Laufey|Wild|Rise","1283"
"Model",dropdown,1,1,"Unesi model po želji|Pininfarina|X-Fact|Scirocco|Dema|Kellys|CUBE LTD|Genesis|Puch","1310"
"Model",dropdown,1,1,"Dogma F|Dogma F12|Prince|Gans|Paris|Grevil|Granger","1284"
"Model",dropdown,1,1,"Avalanche|Mirage|Tsunami|Sonic|Forester|Alpina|Vortex","1285"
"Model",dropdown,1,1,"Classic|L Train|Gotham|600|Coast","1286"
"Model",dropdown,1,1,"Original|Premium|Micro|Griffin","1287"
"Model",dropdown,1,1,"Stowaway|Chopper|Burner|Strada|Carlton","1288"
"Model",dropdown,1,1,"Harper|Beaumont|Chatham|Mancini","1289"
"Model",dropdown,1,1,"Altitude|Instinct|Element|Slayer|Blizzard|Solo","1290"
"Model",dropdown,1,1,"Pony|Pony Classic|Pony Sport|Pony Marine","1291"
"Model",dropdown,1,1,"The Ruffian|Lil' Buddy|Biggie|Porucho","1292"
"Model",dropdown,1,1,"Skyline|Barlow|Powerline|Flow","1293"
"Model",dropdown,1,1,"Cutthroat|Warbird|Fargo|Journeyman|Timberjack|Rustler","1294"
"Model",dropdown,1,1,"Tallboy|5010|Bronson|Nomad|Hightower|Megatower|Chameleon|Stigmata|Bullit|Heckler","1295"
"Model",dropdown,1,1,"Sting-Ray|Varsity|Fairhaven|High Timber|Schwinn Collegiate","1296"
"Model",dropdown,1,1,"Scale|Aspect|Spark|Genius|Ransom|Addict|Speedster|Foil|Metrix|Voltage|Sub Cross","1297"
"Model",dropdown,1,1,"Active 26|Action 29|Elite|Scout Kids","1298"
"Model",dropdown,1,1,"Around the Block|EVRYjourney|Body Ease","1299"
"Model",dropdown,1,1,"Epic|Stumpjumper|Enduro|Rockhopper|Sirrus|Allez|Tarmac|Roubaix|Diverge|Vado|Levo|Kenevo","1300"
"Model",dropdown,1,1,"Karate Monkey|Ogre|Krampus|Lowside|Midnight Special|Straggler|Cross-Check","1301"
"Model",dropdown,1,1,"Imola|Forza|Sentry|Illusion","1302"
"Model",dropdown,1,1,"Patrol|Sentinel|Spur|Smuggler|Repeater","1303"
"Model",dropdown,1,1,"Marlin|X-Caliber|Procaliber|Fuel EX|Top Fuel|Slash|Slash+|Domane|Madone|Emonda|Checkpoint|FX|Dual Sport","1304"
"Model",dropdown,1,1,"Shadow|Forza|Edge|Diverse","1305"
"Model",dropdown,1,1,"Discovery|High Five|Cobra|Trekking|Visitor Flora","1306"
"Model",dropdown,1,1,"Woom 1|Woom 2|Woom 3|Woom 4|Woom 5|Woom 6|Woom OFF|Woom UP","1307"
"Model",dropdown,1,1,"SB115|SB130|SB140|SB150|SB165|ARC","1308"
"Model",dropdown,1,1,"Zapf Junior|Zapf Sport|Zapf City","1309"
"Model",dropdown,1,1,"Cataya|Centaya|Precea|UX|Pantera|Catros|Cayros|Amazone ZA-M|ZA-V|AD|D9","3558"
"Model",dropdown,1,1,"804|1054|1104|1254|Armatrac 514|614|714|854","3559"
"Model",dropdown,1,1,"MTZ 82|MTZ 82.1|MTZ 52|MTZ 920|MTZ 952|MTZ 1025|MTZ 1221|MTZ 1523|Belarus 510","3560"
"Model",dropdown,1,1,"Magnum|Optum|Puma|Maxxum|Vestrum|Luxxum|Farmall|Quadtrac|Case IH 5140|Case IH 1455 XL","3561"
"Model",dropdown,1,1,"Challenger|Lexion (Agri)|Challenger MT700|Caterpillar TH337|TH407","3562"
"Model",dropdown,1,1,"Xerion|Axion|Arion|Atos|Elios|Lexion|Tucano|Dominator|Mega|Jaguar|Avero","3563"
"Model",dropdown,1,1,"Agrotron|Agroplus|Agrofarm|5 Series|6 Series|7 Series|8 Series|9 Series|Agrokompakt|TopLiner","3564"
"Model",dropdown,1,1,"Vario 200|Vario 300|Vario 500|Vario 700|Vario 800|Vario 900|Vario 1000|Fendt 312|Fendt 612","3565"
"Model",dropdown,1,1,"IS700Z|IS2100Z|IS3200Z|IS600Z|F320Z","3566"
"Model",dropdown,1,1,"F100|F110|F130|F140|Winner|L Series|G Series|90 Series|110-90","3567"
"Model",dropdown,1,1,"A Series|T Series|C Series|Hattat 240|Hattat 3050","3568"
"Model",dropdown,1,1,"Prince|XE|XN|XM|XL|Hurlimann 488|6135","3569"
"Model",dropdown,1,1,"IMT 533|IMT 539|IMT 540|IMT 542|IMT 549|IMT 558|IMT 560|IMT 565|IMT 577|IMT 5106|IMT 5136|IMT 2050","3570"
"Model",dropdown,1,1,"TXG|TM|TH|TG|Iseki 2120|Iseki 3020|Iseki 5030","3571"
"Model",dropdown,1,1,"Fastrac 4000|Fastrac 8000|Fastrac 2135|Fastrac 3230|Fastrac 155","3572"
"Model",dropdown,1,1,"5E|5M|5R|6M|6R|7R|8R|9R|JD 4755|JD 6910|JD 6920|JD 7810|JD 8300|S-Series|T-Series","3573"
"Model",dropdown,1,1,"CK Series|DK Series|NX Series|RX Series|PX Series|Kioti CS2610","3574"
"Model",dropdown,1,1,"Big Pack|Big M|Comprima|Fortima|VariPack|Swadro|Vendro|BiG X","3575"
"Model",dropdown,1,1,"M-Series|M4003|M5002|M6002|M7003|L-Series|B-Series|Kubota M9540|M135GX","3576"
"Model",dropdown,1,1,"Multi-Master|Varimaster|GMD|GF|GA|Merge Maxx|Primor|Profile","3577"
"Model",dropdown,1,1,"i-Plough|ES|LS|EG|ED|LB|Kverneland Accord|Taarup","3578"
"Model",dropdown,1,1,"Mach VRT|Spark VRT|Spire|Strike|Nitro|Cronos|Premium|Champion|R6","3579"
"Model",dropdown,1,1,"Rex 4|Serie 5|Serie 6|Serie 7|7-Series Robo-Six|Mistral|LandPower|Legend","3580"
"Model",dropdown,1,1,"TE Series|TB Series|M Series|Lovol 254|Lovol 354|Lovol 504|Lovol 904","3581"
"Model",dropdown,1,1,"275 DI|475 DI|575 DI|585 DI|7030|Mahindra 254|404","3582"
"Model",dropdown,1,1,"MF 3|MF 5S|MF 6S|MF 7S|MF 8S|MF 35|MF 135|MF 165|MF 255|MF 3060|MF 6480|MF 8700","3583"
"Model",dropdown,1,1,"X4|X5|X6|X7|X8|CX|MC|MTX|TTX|ZTX","3584"
"Model",dropdown,1,1,"T4|T5|T6|T7|T8|TD5|T-Series|New Holland TM190|TS115|L-Series|TX Kombajn|CR Kombajn","3585"
"Model",dropdown,1,1,"Servo|Terradisc|Synkro|Vitasem|Aerosem|Jumbo|Farad|Torro|Euroboss","3586"
"Model",dropdown,1,1,"R60|R65|R76|R120|Landini (Rakovica)|Rakovica 60|Rakovica 65|Rakovica 76","3587"
"Model",dropdown,1,1,"Delfino|Argon|Explorer|Frutteto|Virtus|Iron|Titan|Antares|Silver|Laser","3588"
"Model",dropdown,1,1,"Solas 20|Solas 26|Solas 50|Solas 90","3589"
"Model",dropdown,1,1,"Terrus CVT|Absolut CVT|Impuls CVT|Profi|Expert|Multi|Kompakt|Steyr 8080|Steyr 9145","3590"
"Model",dropdown,1,1,"Store 402|Store 404|Store 502|Store 504","3591"
"Model",dropdown,1,1,"Tafe 42|Tafe 45|Tafe 5900|Tafe 35 DI|Tafe 45 DI","3592"
"Model",dropdown,1,1,"Universal 445|Universal 550|Universal 640|V-445|U-445 DT","3593"
"Model",dropdown,1,1,"Ursus C-330|Ursus C-335|Ursus C-355|Ursus C-360|Ursus 904|Ursus 1224|Ursus 1614","3594"
"Model",dropdown,1,1,"A Series|G Series|N Series|T Series|S Series|Valmet 805|Valmet 8400","3595"
"Model",dropdown,1,1,"SA|YT|GK|EF|Yanmar F155|F180|YM1500","3596"
"Model",dropdown,1,1,"Proxima|Forterra|Crystal|Major|Zetor 2511|Zetor 3511|Zetor 4911|Zetor 5011|Zetor 5211|Zetor 6211|Zetor 7011|Zetor 7211|Zetor 7245|Zetor 7745|Zetor 8011","3597"
"Model",dropdown,1,1,"Unesi model po želji|SIP Šempeter|Majevica|Dubrava|Zmaj Kombajn|Börger|Olt Osijek|Tehnostroj","3598"
"Model",dropdown,1,1,"Fahrzeugtransporter|Pritsche|Koffer|Zentralachshänger","3599"
"Model",dropdown,1,1,"Series 1000|Series 2000|Series 3000|Series 4000|Series 5000|Boat Trailer|Cargo Dynamic","3600"
"Model",dropdown,1,1,"Kipper (Kipa)|Sattelauflieger|Chassis|Hardox Tipper","3601"
"Model",dropdown,1,1,"Inogam|Coolliner|Reefer|Multi-Temp","3602"
"Model",dropdown,1,1,"Megarunner|RoadRunner|Gigant|Twin|Standard Semi-Trailer|Tipper Trailer","3603"
"Model",dropdown,1,1,"STZ|STPA|THP|Heavy Duty Module|Low Loader","3604"
"Model",dropdown,1,1,"Steely|Startrailer|Single|HK Box Trailer|HS Tipper|Universal|Horse Trailer","3605"
"Model",dropdown,1,1,"Curtainsider|Kipliner|Lowbed|Silo|Tanker","3606"
"Model",dropdown,1,1,"Auto prikolica|Prikolica za čamac|K-Series|Universal Chassis","3607"
"Model",dropdown,1,1,"Cargo|Mega|Cool|Port (Chassis)|Box|Tipper","3608"
"Model",dropdown,1,1,"Profi Liner|Mega Liner|Cool Liner|Box Liner|Dry Liner|Load Carrier","3609"
"Model",dropdown,1,1,"SR2 Futura|SR2 Green Liner|SR2 Super|CityTrailer","3610"
"Model",dropdown,1,1,"Eurolohr|Shrl|Multilohr|Automix","3611"
"Model",dropdown,1,1,"MHPS|Classic|Kipa dvoosovinka|Kipa troosovinka|Tipper Semi-trailer","3612"
"Model",dropdown,1,1,"Livestock Trailer (Stočarka)|T95|T97|Aluminium Body","3613"
"Model",dropdown,1,1,"TXD|Floor|Curtainside|Container Chassis","3614"
"Model",dropdown,1,1,"NS1|NV3|PV3|TS3|Smart Liner","3615"
"Model",dropdown,1,1,"LPA Series|EPA Series|RK Series|PH Series|AT Series|Boat Trailer","3616"
"Model",dropdown,1,1,"S.KO COOL|S.CS MEGA|S.CS UNIVERSAL|S.KI TIPPER|S.BO BOX|S.CF CHASSIS","3617"
"Model",dropdown,1,1,"Platform Trailer|Jumbo Trailer|Timber Trailer|Tipper Trailer|Curtainsider","3618"
"Model",dropdown,1,1,"Agrostar|Buildstar|Eco-star|Farmstar|Moving Floor (Šetajući pod)","3619"
"Model",dropdown,1,1,"Mega|Box|TGM|TAG|TGG","3620"
"Model",dropdown,1,1,"Lider 2000|Lider 3000|Robust|Uni|Wood|Moto|E-Series","3621"
"Model",dropdown,1,1,"Reefer|Tanker|3-Axle Chassis|Flatbed","3622"
"Model",dropdown,1,1,"Strong Master|Weight Master|Bulk Master|Konisch|Tipper|Curtain Master","3623"
"Model",dropdown,1,1,"Agro|Weight Master|Tipper|Curtain Side","3624"
"Model",dropdown,1,1,"Unesi model po želji|FAP Prikolica|Zmaj Prikolica|Tehnostroj|Krone ZZ|Vogelzang","3625"
"Sistem",dropdown,1,1,"Turbina|Hladnjak motora|Intercooler|Hladnjak klime|Pumpa goriva|Rezervoar|Dizne|Izduvna grana|Auspuh|Katalizator|DPF Filter","1516"
"Tip motora",dropdown,1,1,"Komplet motor (Goli)|Motor sa agregatima|Blok motora|Glava motora|Radilica|Klipovi i klipnjače|Karter|Zamašnjak|Poklopac ventila","1517"
"Komponenta",dropdown,1,1,"Automatski mjenjač|Manuelni mjenjač|Poluautomatski mjenjač|DSG mjenjač|Ručica mjenjača|Sajle mjenjača|Nosač mjenjača","1518"
"Dio prijenosa",dropdown,1,1,"Set kvačila|Lamelu|Korpa kvačila|Diferencijal|Kardan|Poluosovina|Homokinetički zglob|Plivajući zamajac|Druk ležaj","1519"
"Sistem kočenja",dropdown,1,1,"ABS Modul|ABS Senzor|Glavni kočioni cilindar|Vakuum pumpa|Servo bubanj|Sajla ručne kočnice|Električna ručna kočnica","1520"
"Dio kočnica",dropdown,1,1,"Prednji diskovi|Zadnji diskovi|Prednje pločice|Zadne pločice|Kočiona kliješta (Čeljusti)|Doboši|Pakne","1521"
"Sistem",dropdown,1,1,"Glavni kočioni cilindar|Pomoćni cilindar kvačila|Crijeva kočnica|Razvodnik kočenja","1522"
"Komponenta",dropdown,1,1,"ABS Pumpa|ABS Centrala|Senzor broja obrtaja točka|Prsten ABS-a","1523"
"Mehanizam",dropdown,1,1,"Letva volana|Servo pumpa|Križ volana|Kraj spone|Aksijalna spona|Viljuška (Rame)|Stabilizator|Kugla trap-a|Most (Traverzna)","1524"
"Vješanje",dropdown,1,1,"Prednji amortizeri|Zadnji amortizeri|Prednje opruge|Zadnje opruge|Šolje amortizera|Gibnjevi|Zračni jastuci (Air suspension)","1525"
"Dio",dropdown,1,1,"Ležaj točka|Glavčina točka|Krst poluosovine|Potisni ležaj|Set ležajeva točka","1526"
"Upravljanje",dropdown,1,1,"Volan (Točak)|Airbag volana|Špula volana|Stub volana|Servo letva volana","1527"
"Senzor/Modul",dropdown,1,1,"Senzor radilice|Senzor bregaste|Protokomjer (MAF)|MAP Senzor|Lambda sonda|Senzor temperature|Parking senzori","1528"
"Kontrolna jedinica",dropdown,1,1,"Motorna kompjuter (ECU)|BSI/UCH Modul|Komforni modul|Modul zračnih jastuka|Modul svjetala|Kod ključ i brava","1529"
"Elektrika",dropdown,1,1,"Prekidač svjetala|Podizač stakla (Prekidač)|Ručica brisača|Ručica žmigavaca|Sirena|Automat osigurača","1530"
"Rasvjeta",dropdown,1,1,"Prednji far (Lijevi)|Prednji far (Desni)|Zadnje stop svjetlo|Maglenke|Žmigavci|Xenon balast|LED moduli","1531"
"Set",dropdown,1,1,"Alu felge sa gumama|Čelične felge sa gumama|Rezervni točak (Ćopavac)|Set za reparaciju guma","1532"
"Vrsta",dropdown,1,1,"Ljetne gume|Zimske gume|Cjelogodišnje gume|Off-road gume|Teretne (C) gume","1533"
"Tip felge",dropdown,1,1,"Aluminijske felge|Čelične felge|Ratkapne|Distanceri|Vijci za točkove","1534"
"Unutrašnjost",dropdown,1,1,"Nebo (Krovni tapacirung)|Tapacirunzi vrata|Podni tepih|Polica gepeka|Naslon za ruku|Ručica ručne kočnice","1535"
"Sjedala",dropdown,1,1,"Prednja sjedala|Zadnja klupa|Komplet unutrašnjost|Presvlake sjedala|Grijanje sjedala","1536"
"Instrumenti",dropdown,1,1,"Instrument tabla (Sat)|Putni kompjuter|Multimedija/Radio|Navigacija|Okvir table|Upaljač","1537"
"Klima/Grijanje",dropdown,1,1,"Kompresor klime|Reostat|Motorić klime|Hladnjak kabine (Mali hladnjak)|Panel klime|Webasto","1538"
"Dio karoserije",dropdown,1,1,"Hauba (Prednja)|Gepek vrata|Blatobran|Pragovi|Vezni lim|Krov|Podkrila (PVC zaštita)|Maska (Gril)","1539"
"Vrata/Prozori",dropdown,1,1,"Vrata (Prednja)|Vrata (Zadnja)|Podizač stakla (Motor)|Brava vrata|Vjetrobransko staklo|Bočno staklo|Zadnja šajba","1540"
"Branici",dropdown,1,1,"Prednji branik|Zadnji branik|Mreža branika|Lajsna branika|Nosač branika|Spojler branika","1541"
"Preglednost",dropdown,1,1,"Retrovizor (Komplet)|Staklo retrovizora|Poklopac retrovizora|Metlice brisača|Motor brisača|Makaze brisača|Posuda za tečnost","1542"
"Sklop motora",dropdown,1,1,"Komplet motor|Glava motora|Cilindar i klip|Radilica|Karburator|Dizne (Injektori)|Hladnjak (Kiler)|Pumpa goriva|Dihtunzi i semerinzi|Kvačilo (Set)","1543"
"Kočioni sistem",dropdown,1,1,"Kočione pločice|Kočioni diskovi|Kočiona kliješta (Čeljusti)|Glavni kočioni cilindar|Pancirna crijeva|ABS senzor|Pedala kočnice","1544"
"Dio ovjesa",dropdown,1,1,"Prednja viljuška (Amortizeri)|Zadnji amortizer|Štapovi viljuške|Semerinzi viljuške|Trokutovi volana|Ležaj upravljača","1545"
"Elektrika",dropdown,1,1,"Akumulator|Namotaji (Stator)|Regler|CDI jedinica|Bobina|Svjećice|Senzori|Sirena|Instalacija (Kablovi)","1546"
"Točkovi",dropdown,1,1,"Guma prednja|Guma zadnja|Set guma|Alu felga|Žičana felga (sa žbicama)|Ležaj točka|Ventili","1547"
"Oprema vozača",dropdown,1,1,"Sjedište (Sjedalo)|Poklopac zadnjeg sjedišta|Ručke volana (Gripovi)|Tegovi volana|Nogostupi|Poluga mjenjača","1548"
"Karoserija",dropdown,1,1,"Oklopi (Plastike - set)|Prednja maska|Blatobran|Rezervoar|Vjetrobran (Vizir)|Retrovizori|Nosač tablice|Štitnik motora (Crash bar)","1549"
"Rasvjeta",dropdown,1,1,"Prednji far|Zadnje štop svjetlo|Žmigavci (Indikatori)|LED rasvjeta|Poziciona svjetla","1550"
"Prijenosni sklop",dropdown,1,1,"Pogonski lanac|Lančanici (Set)|Pogonski kaiš (Scooter)|Variomat|Rolnice i kvačilo (Scooter)|Kardan","1551"
"Održavanje",dropdown,1,1,"Filter ulja|Filter zraka|Filter goriva|Motorno ulje|Ulje za kočnice|Ulje za viljuške|Rashladna tečnost|Sprej za lanac","1552"
"Zaštita",dropdown,1,1,"Kaciga|Jakna sa protektorima|Hlače|Rukavice|Čizme|Protektori (Kornjača)|Lokot i lanac protiv krađe|Cerada za motor","1553"
"Dodatna oprema",dropdown,1,1,"Auspuh (Top)|Grane auspuha|Kofer (Top case)|Bočni koferi|Nosači kofera|Torba za rezervoar|Navigacija/Držač mobitela","1554"
"Motor i agregati",dropdown,1,1,"Komplet motor|Turbina|Hladnjak (Visko)|Dizne i injektori|Glava motora|Intercooler|Pumpa vode|Kompresor zraka|AdBlue sistem|Izduvna grana","1555"
"Kočioni sistemi",dropdown,1,1,"Kočioni diskovi|Kočione pločice|Doboši i pakne|Kočiona kliješta|Zračni isušivač|Ventil kočenja|ABS/EBS Modul|Kočione posude (Cilindri)","1556"
"Ovjes i amortizeri",dropdown,1,1,"Zračni jastuci|Amortizeri|Gibnjevi (Lisnate opruge)|Bussing (Čahure)|Stabilizatori|V-spona|Poprečna spona|Nosač jastuka","1557"
"Elektronika i senzori",dropdown,1,1,"Tahograf|Senzor nivoa jastuka|ECU motora|Senzor pritiska zraka|Alternator|Anlaser|Prekidači na tabli|Instalacija šasije","1558"
"Gume i felge",dropdown,1,1,"Gume 22.5|Gume 17.5|Gume 19.5|Prednje gume (Vodeće)|Pogonske gume|Gume za prikolicu|Čelične felge|Aluminijske felge (Alcoa)","1559"
"Kabina",dropdown,1,1,"Sjedište (Zračno)|Ležaj (Krevet)|Frižider za kabinu|Webasto grijanje|Instrument tabla|Klima uređaj (Stacionarni)|Tapacirunzi","1560"
"Vanjski dijelovi",dropdown,1,1,"Branik|Maska (Gril)|Blatobrani|Spojler kabine|Stepenice|Vrata kabine|Štitnik od sunca (Suncobran)|Rezervoar goriva","1561"
"Svjetla",dropdown,1,1,"Glavni far|Zadnja štop svjetla|Gabaritna svjetla (LED)|Radna svjetla|Rotacija|Žmigavci","1562"
"Prijenos",dropdown,1,1,"Mjenjač|Diferencijal|Set kvačila|Zamašnjak|Kardan|Poluosovina|Retarder/Intarder|Pogon snage (PTO)","1563"
"Održavanje",dropdown,1,1,"Filter ulja|Filter zraka|Filter goriva (Separator)|Filter isušivača|Motorno ulje (10W40/15W40)|Ulje mjenjača|Antifriz","1564"
"Sigurnost",dropdown,1,1,"Tahografske kartice|Protupožarni aparat|Reflektirajuće table|Pojas za vezivanje tereta (Gurtna)|Klinovi za točkove|Prva pomoć","1565"
"Pribor i alati",dropdown,1,1,"Dizalica (Hiraulična)|Ključ za točkove|Pneumatski pištolj|Set alata za kamion|Kanisteri|Kutija za alat","1566"
"Ostalo",dropdown,1,1,"Unesi model po želji|Kuka za vuču|Hidraulična rampa|Cerada|Peta točka (Sedlo)|Noge za prikolicu","1567"
"Okvir i viljuška",dropdown,1,1,"Okvir (Ram)|Prednja viljuška (Amortizer)|Zadnji amortizer|Ležaj viljuške|Kuka mjenjača|Nosač bidona","1568"
"Kočioni sistem",dropdown,1,1,"Disk kočnice (Set)|Čeljusti kočnica|Diskovi (Rotori)|Pakne za disk|V-Brake kočnice|Gumice kočnica|Ručice kočnica|Sajle i bužiri","1570"
"Upravljački dijelovi",dropdown,1,1,"Volan (Guvernal)|Lula volana|Gripovi (Ručke)|Traka volana|Rogovi za volan|Svemirci (Distanzeri)","1572"
"Sjedenje",dropdown,1,1,"Sjedište (Sic)|Cijev sjedišta (Šticna)|Obujmica cijevi sjedišta|Dječije sjedalo (Prednje)|Dječije sjedalo (Zadnje)","1573"
"Pogonski dijelovi",dropdown,1,1,"Pedale (Standard)|Pedale (SPD/Clipless)|Pogon (Srednji pogon)|Osovina pogona (Patrona)|Zupčanici pogona|Kurble","1574"
"Rasvjeta",dropdown,1,1,"Prednje svjetlo|Zadnje svjetlo|Set svjetala (Prednje i zadnje)|Katadiopteri (Mačije oči)|Dinamo|Bljeskalice","1575"
"Zaštita",dropdown,1,1,"Blatobrani (Set)|Štitnik lanca|Zaštita rama|Nogara (Naslonjač)|Zvonce","1576"
"Dodatna oprema",dropdown,1,1,"Pumpa za gume|Multitool alat|Set za krpljenje|Biciklistički kompjuter (Brzinomjer)|Lokot (Zaštita protiv krađe)|Nosač tereta (Paktreger)|Torba za ram/sjedalo","1577"
"Ostali dijelovi",dropdown,1,1,"Unesi model po želji|Pomoćni točkići|Nosač bicikla za auto|Zidni nosač|Boca za vodu (Bidon)","1578"
"Točkovi i gume",dropdown,1,1,"Vanjska guma (MTB)|Vanjska guma (Cestovna)|Unutrašnja guma|Guma 26|Guma 27.5|Guma 28/29|Guma 700c|Felga (Obruč)|Žbice (Špice)|Naba (Glavčina)","1580"
